code_uic,nom,commune,departement,lat,lon,paris_min,paris_gare
87611681,Dieupentale,Dieupentale,TARN-ET-GARONNE,43.86652,1.275029,,
87694695,Digoin,Digoin,SAONE-ET-LOIRE,46.485252,3.988009,,
87713008,Dijon-Porte-Neuve,Dijon,COTE-D'OR,47.322813,5.055293,,
87713040,Dijon-Ville,Dijon,COTE-D'OR,47.32296,5.027408,97,Paris Gare de Lyon
87478164,Dinan,Dinan,COTES-D'ARMOR,48.457555,-2.051664,,
87478040,Dingé,Dinge,ILLE-ET-VILAINE,48.350342,-1.685642,,
87474015,Dirinon Loperhet,Loperhet,FINISTERE,48.392742,-4.28573,,
87575191,Dissay,Dissay,VIENNE,46.704009,0.421512,,
87191320,Distroff,Distroff,MOSELLE,49.335095,6.260227,,
87444414,Dives-Cabourg,Dives-Sur-Mer,CALVADOS,49.286573,-0.107684,,
87337378,Dives-sur-Mer-Port-Guillaume,Dives-Sur-Mer,CALVADOS,49.291027,-0.100875,,
87144030,Docelles-Cheniménil,Chenimenil,VOSGES,48.143538,6.610517,,
87478073,Dol-de-Bretagne,Dol-De-Bretagne,ILLE-ET-VILAINE,48.543875,-1.749788,,
87713412,Dole,Dole,JURA,47.096489,5.48828,,
87141119,Dombasle-sur-Meurthe,Dombasle-Sur-Meurthe,MEURTHE-ET-MOSELLE,48.624161,6.342953,,
87718213,Domblans-Voiteur,Domblans,JURA,46.762083,5.597598,,
87396200,Domfront,Domfront-En-Champagne,SARTHE,48.107171,0.026884,,
87721738,Dommartin-Lissieu,Dommartin,RHONE,45.839999,4.734074,,
87316109,Dommartin-Remiencourt,Dommartin,SOMME,49.799669,2.392672,,
87276436,Domont,Domont,VAL-D'OISE,49.032801,2.337697,,
87295774,Dompierre,Dompierre-Sur-Helpe,NORD,50.146217,3.871422,,
87696427,Dompierre-Sept-Fons,Dompierre-Sur-Besbre,ALLIER,46.526417,3.675343,,
87286435,Don-Sainghin,Sainghin-En-Weppes,NORD,50.551851,2.914373,,
87172239,Donchery,Donchery,ARDENNES,49.698316,4.87483,,
87481721,Donges-Bonne Nouvelle,Donges,LOIRE-ATLANTIQUE,47.313986,-2.074925,,
87142273,Donjeux,Donjeux,HAUTE-MARNE,48.366124,5.148489,,
87764290,Donzère,Donzere,DROME,44.442097,4.70526,,
87684233,Dordives,Dordives,LOIRET,48.147316,2.762536,,
87214338,Dorlisheim,Dorlisheim,BAS-RHIN,48.524648,7.493034,,
87171512,Dormans,Dormans,MARNE,49.079153,3.641765,,
87345009,Douai,Douai,NORD,50.371854,3.090451,71,Paris Gare du Nord
87545525,Dourdan,Dourdan,ESSONNE,48.533577,2.009826,,
87540179,Dourdan-la-Forêt,Dourdan,ESSONNE,48.535619,1.995897,,
87345165,Dourges,Dourges,PAS-DE-CALAIS,50.432028,2.986635,,
87595280,Douzillac,Douzillac,DORDOGNE,45.079332,0.417068,,
87271403,Drancy,Drancy,SEINE-SAINT-DENIS,48.93259,2.456188,,
87756775,Drap-Cantaron,Cantaron,ALPES-MARITIMES,43.75988,7.316939,,
87476770,Drefféac,Dreffeac,LOIRE-ATLANTIQUE,47.482267,-2.049996,,
87316075,Dreuil-lès-Amiens,Dreuil-Les-Amiens,SOMME,49.915034,2.229193,,
87393488,Dreux,Dreux,EURE-ET-LOIR,48.731061,1.370483,,
87212357,Drusenheim,Drusenheim,BAS-RHIN,48.765999,7.947728,,
87571612,Druye,Druye,INDRE-ET-LOIRE,47.306758,0.535751,,
87697342,Dugny-La Courneuve TT,La Courneuve,SEINE-SAINT-DENIS,48.943877,2.411157,,
87281006,Dunkerque,Dunkerque,NORD,51.034645,2.364679,129,Paris Gare du Nord
87214536,Duppigheim,Duppigheim,BAS-RHIN,48.544043,7.587072,,
87641449,Durtol-Nohanent,Durtol,PUY-DE-DOME,45.794654,3.048818,,
87214544,Duttlenheim,Dachstein,BAS-RHIN,48.545437,7.566239,,
87613174,Dégagnac,Degagnac,LOT,44.652455,1.340882,,
87281469,Ebblinghem,Ebblinghem,NORD,50.730692,2.4082,,
87214106,Ebersheim,Ebersheim,BAS-RHIN,48.309939,7.494296,,
87214239,Eichhoffen,Eichhoffen,BAS-RHIN,48.382516,7.449549,,
87141200,Einvaux,Einvaux,MEURTHE-ET-MOSELLE,48.503495,6.393262,,
87411173,Elbeuf-St-Aubin,Saint-Aubin-Les-Elbeuf,SEINE-MARITIME,49.30266,1.010566,,
87784207,Elne,Elne,PYRENEES-ORIENTALES,42.597389,2.963324,,
87763466,Embrun,Embrun,HAUTES-ALPES,44.566748,6.496153,,
87276022,Enghien-les-Bains,Enghien-Les-Bains,VAL-D'OISE,48.973234,2.306454,,
87287276,Ennevelin,Templeuve-En-Pevele,NORD,50.549467,3.158811,,
87765826,Entraigues-sur-la-Sorgue,Entraigues-Sur-La-Sorgue,VAUCLUSE,44.005387,4.922476,,
87214528,Entzheim,Entzheim,BAS-RHIN,48.547177,7.629369,,
87171553,Epernay,Epernay,MARNE,49.0464,3.960135,,
87214221,Epfig,Epfig,BAS-RHIN,48.363719,7.450428,,
87590356,Erdre-Active,La Chapelle-Sur-Erdre,LOIRE-ATLANTIQUE,47.282989,-1.54462,,
87276055,Ermont-Eaubonne,Ermont,VAL-D'OISE,48.980825,2.271236,,
87276584,Ermont-Halte,Ermont,VAL-D'OISE,48.98995,2.263419,,
87784843,Err,Err,PYRENEES-ORIENTALES,42.442767,2.028889,,
87214148,Erstein,Erstein,BAS-RHIN,48.423296,7.638508,,
87116327,Esbly,Esbly,SEINE-ET-MARNE,48.903156,2.810676,,
87611707,Escalquens,Escalquens,HAUTE-GARONNE,43.520615,1.540028,,
87345496,Escaudoeuvres,Escaudœuvres,NORD,50.192368,3.276391,,
87272096,Esches,Esches,OISE,49.212507,2.171046,,
87615211,Espéraza,Esperaza,AUDE,42.935798,2.218243,,
87281113,Esquelbecq,Esquelbecq,NORD,50.888812,2.412247,,
87681601,Essonnes-Robinson,Corbeil-Essonnes,ESSONNE,48.60601,2.463531,,
87784827,Estavar,Estavar,PYRENEES-ORIENTALES,42.463246,2.01782,,
87722579,Estressin,Vienne,ISERE,45.539367,4.869283,,
87313387,Estrées-St-Denis,Estrees-Saint-Denis,OISE,49.437883,2.642715,,
87571422,Esvres,Esvres,INDRE-ET-LOIRE,47.284122,0.781574,,
87317537,Eu,Eu,SEINE-MARITIME,50.05438,1.417069,,
87681361,Evry-Val de Seine,Evry-Courcouronnes,ESSONNE,48.634608,2.452146,,
87592881,Exideuil-sur-Vienne,Exideuil-Sur-Vienne,CHARENTE,45.88625,0.666931,,
87592121,Eymoutiers-Vassivière,Eymoutiers,HAUTE-VIENNE,45.739731,1.740449,,
87582478,Facture-Biganos,Biganos,GIRONDE,44.637171,-0.966206,,
87342527,Farbus,Farbus,PAS-DE-CALAIS,50.358509,2.830685,,
87116277,Faremoutiers-Pommeuse,Pommeuse,SEINE-ET-MARNE,48.808574,2.993352,,
87193524,Farschviller,Farschviller,MOSELLE,49.087988,6.908157,,
87193516,Farébersviller,Farebersviller,MOSELLE,49.118082,6.861821,,
87576173,Faubourg-d'Orléans,Romorantin-Lanthenay,LOIR-ET-CHER,47.366833,1.740234,,
87611046,Fauga,Le Fauga,HAUTE-GARONNE,43.402939,1.281501,,
87193359,Faulquemont,Faulquemont,MOSELLE,49.045486,6.603766,,
87212266,Fegersheim-Lipsheim,Lipsheim,BAS-RHIN,48.490806,7.672329,,
87182626,Fellering,Fellering,HAUT-RHIN,47.897703,6.986995,,
87597849,Felletin,Felletin,CREUSE,45.886502,2.169456,,
87611962,Fenouillet-St-Alban,Fenouillet,HAUTE-GARONNE,43.687334,1.3995,,
87684241,Ferrières-Fontenay,Fontenay-Sur-Loing,LOIRET,48.096595,2.772195,,
87316752,Feuquerolles,Feuquieres-En-Vimeu,SOMME,50.064828,1.605362,,
87313742,Feuquières-Broquiers,Feuquieres,OISE,49.654288,1.832557,,
87317503,Feuquières-Fressenneville,Feuquieres-En-Vimeu,SOMME,50.063415,1.589192,,
87726877,Feurs,Feurs,LOIRE,45.746089,4.230745,,
87722538,Feyzin,Feyzin,RHONE,45.664827,4.852451,,
87613091,Figeac,Figeac,LOT,44.603787,2.03782,,
87726729,Firminy,Firminy,LOIRE,45.391725,4.285991,,
87171330,Fismes,Fismes,MARNE,49.310924,3.682513,,
87296871,Flavy-le-Martel,Flavy-Le-Martel,AISNE,49.718856,3.189917,,
87181040,Flaxlanden,Zillisheim,HAUT-RHIN,47.699356,7.30528,,
87448001,Flers,Flers,ORNE,48.744277,-0.573457,,
87721563,Fleurieux-sur-l'Arbresle,Fleurieux-Sur-L'Arbresle,RHONE,45.844585,4.660593,,
87725663,Fleurville-Pont-de-Vaux,Fleurville,SAONE-ET-LOIRE,46.450043,4.883568,,
87696633,Flez-Cuzy-Tannay,Tannay,NIEVRE,47.363017,3.615135,,
87611616,Foix,Foix,ARIEGE,42.969649,1.606884,,
87447649,Folligny,Folligny,MANCHE,48.828971,-1.405923,,
87775379,Fons-St-Mamert,Fons,GARD,43.907261,4.206741,,
87784819,Font-Romeu-Odeillo-Via,Font-Romeu-Odeillo-Via,PYRENEES-ORIENTALES,42.491217,2.038504,,
87682427,Fontaine-le-Port,Fontaine-Le-Port,SEINE-ET-MARNE,48.487158,2.751224,,
87682211,Fontainebleau-Avon,Avon,SEINE-ET-MARNE,48.417524,2.727228,,
87713586,Fontaines-Mercurey,Fontaines,SAONE-ET-LOIRE,46.851149,4.775282,,
87491159,Fontaines-d'Ozillac,Fontaines-D'Ozillac,CHARENTE-MARITIME,45.389416,-0.384539,,
87756858,Fontan-Saorge,Fontan,ALPES-MARITIMES,43.997409,7.551578,,
87393405,Fontenay-le-Fleury,Fontenay-Le-Fleury,YVELINES,48.807151,2.041108,,
87141051,Fontenoy-sur-Moselle,Fontenoy-Sur-Moselle,MEURTHE-ET-MOSELLE,48.711788,5.9805,,
87784769,Fontpédrouse-St-Thomas-les-Bains,Fontpedrouse,PYRENEES-ORIENTALES,42.513699,2.188619,,
87193003,Forbach,Forbach,MOSELLE,49.189372,6.900869,,
87313833,Formerie,Formerie,OISE,49.654726,1.723704,,
87485326,Fors,Fors,DEUX-SEVRES,46.235872,-0.407095,,
87753442,Fos-sur-Mer,Port-De-Bouc,BOUCHES-DU-RHONE,43.428089,4.974723,,
87413377,Foucart-Alvimare,Foucart,SEINE-MARITIME,49.608442,0.598223,,
87214734,Fouday,Fouday,BAS-RHIN,48.425248,7.187395,,
87141036,Foug,Foug,MEURTHE-ET-MOSELLE,48.679168,5.789705,,
87471201,Fougeray-Langon,Langon,ILLE-ET-VILAINE,47.729813,-1.851136,,
87486316,Fougeré,Fougere,VENDEE,46.66508,-1.231239,,
87313841,Fouilloy,Fouilloy,OISE,49.736747,1.826252,,
87342204,Fouquereuil,Fouquereuil,PAS-DE-CALAIS,50.525381,2.609396,,
87696229,Fourchambault,Fourchambault,NIEVRE,47.018944,3.087354,,
87295048,Fourmies,Fourmies,NORD,50.015502,4.05377,,
87733675,Fourqueux-Bel Air,Saint-Germain-En-Laye,YVELINES,48.894334,2.069798,,
87576108,Foëcy,Foecy,CHER,47.175639,2.162645,,
87726737,Fraisses-Unieux,Fraisses,LOIRE,45.394982,4.260827,,
87417444,Franchet-d'Esperey,Reims,MARNE,49.24213,4.014088,,
87722702,Francheville,Francheville,RHONE,45.731708,4.770411,,
87276071,Franconville-Plessis-Bouchard,Franconville,VAL-D'OISE,48.993362,2.235113,,
87718304,Franois,Franois,DOUBS,47.227428,5.937512,,
87715136,Frasne,Frasne,DOUBS,46.857704,6.1575,,
87191395,Freistroff,Freistroff,MOSELLE,49.277403,6.491309,,
87296293,Fresnoy-le-Grand,Fresnoy-Le-Grand,AISNE,49.949709,3.432246,,
87286641,Fretin,Fretin,NORD,50.560745,3.148901,,
87592360,Fromental,Fromental,HAUTE-VIENNE,46.172069,1.43334,,
87142240,Froncles,Froncles,HAUTE-MARNE,48.296768,5.141558,,
87741629,Frontenex,Frontenex,SAVOIE,45.630503,6.314579,,
87773556,Frontignan,Frontignan,HERAULT,43.444883,3.75896,,
87141077,Frouard,Frouard,MEURTHE-ET-MOSELLE,48.755588,6.144388,,
87473876,Frynaudour,Plourivo,COTES-D'ARMOR,48.727962,-3.128589,,
87757500,Fréjus,Frejus,VAR,43.431737,6.733403,,
87444182,Frénouville-Cagny,Frenouville,CALVADOS,49.139528,-0.256167,,
87276659,Frépillon,Frepillon,VAL-D'OISE,49.04518,2.197163,,
87574533,Fréteval-Morée,Freteval,LOIR-ET-CHER,47.891919,1.211608,,
87342212,Frévin-Capelle,Frevin-Capelle,PAS-DE-CALAIS,50.347292,2.633455,,
87172098,Fumay,Fumay,ARDENNES,49.986784,4.692751,,
87324095,Futuroscope,Chasseneuil-Du-Poitou,VIENNE,46.669824,0.378103,,
87171371,Fère-en-Tardenois,Fere-En-Tardenois,AISNE,49.208719,3.503965,,
87413542,Fécamp,Fecamp,SEINE-MARITIME,49.759463,0.373906,,
87172874,Fépin,Fepin,ARDENNES,50.023775,4.725781,,
87765446,Gadagne,Chateauneuf-De-Gadagne,VAUCLUSE,43.92974,4.956948,,
87113514,Gagny,Gagny,SEINE-SAINT-DENIS,48.883287,2.526823,,
87615252,Gaillac,Gaillac,TARN,43.907102,1.896682,,
87415620,Gaillon-Aubevoye,Le Val D'Hazey,EURE,49.174963,1.351972,,
87775130,Gallargues,Gallargues-Le-Montueux,GARD,43.716049,4.171264,,
87497461,Galliéni-Cancéropole,Toulouse,HAUTE-GARONNE,43.572133,1.420202,,
87694638,Galuzot,Saint-Vallier,SAONE-ET-LOIRE,46.642068,4.330079,,
87212332,Gambsheim,Gambsheim,BAS-RHIN,48.695104,7.879261,,
87672618,Gan,Gan,PYRENEES-ATLANTIQUES,43.234291,-0.391463,,
87191742,Gandrange-Amnéville,Amneville,MOSELLE,49.26088,6.135943,,
87732404,Gannat,Gannat,ALLIER,46.097618,3.204865,,
87313262,Gannes,Gannes,OISE,49.572141,2.437135,,
87763003,Gap,Gap,HAUTES-ALPES,44.563681,6.085344,,
87393439,Garancières-la-Queue,Garancieres,YVELINES,48.810431,1.764819,,
87382259,Garches-Marnes-la-Coquette,Garches,HAUTS-DE-SEINE,48.838127,2.186884,,
87691436,Garchizy,Garchizy,NIEVRE,47.042982,3.086003,,
87751420,Gardanne,Gardanne,BOUCHES-DU-RHONE,43.45612,5.463191,,
87584235,Gardonne,Gardonne,DORDOGNE,44.834668,0.331968,,
87381566,Gargenville,Gargenville,YVELINES,48.98304,1.809322,,
87276196,Garges-Sarcelles,Garges-Les-Gonesse,VAL-D'OISE,48.976683,2.390573,,
87491225,Gauriaguet,Gauriaguet,GIRONDE,45.055546,-0.398511,,
87393348,Gazeran,Gazeran,YVELINES,48.625964,1.771722,,
87582403,Gazinet-Cestas,Cestas,GIRONDE,44.772097,-0.699416,,
87212258,Geispolsheim,Geispolsheim,BAS-RHIN,48.52119,7.685083,,
87713842,Gemeaux,Gemeaux,COTE-D'OR,47.478141,5.129735,,
87286807,Genech,Genech,NORD,50.531117,3.220451,,
87713313,Genlis,Genlis,COTE-D'OR,47.244384,5.224038,,
87271205,Gennevilliers,Gennevilliers,HAUTS-DE-SEINE,48.933864,2.307259,,
XGENEVE,Genève (Cornavin),GENEVE,SUISSE,46.2102,6.1424,192,Paris Gare de Lyon
87171587,Germaine,Germaine,MARNE,49.128056,4.022859,,
87214254,Gertwiller,Gertwiller,BAS-RHIN,48.413336,7.466355,,
87734046,Gerzat,Gerzat,PUY-DE-DOME,45.833313,3.143097,,
87476309,Gestel,Gestel,MORBIHAN,47.803295,-3.443335,,
87713503,Gevrey-Chambertin,Gevrey-Chambertin,COTE-D'OR,47.227213,4.99892,,
87684290,Gien,Gien,LOIRET,47.698879,2.636757,,
87594325,Gignac-Cressensac,Gignac,LOT,45.01392,1.483447,,
87718577,Gilley,Gilley,DOUBS,47.050355,6.492508,,
87694869,Gilly-sur-Loire,Gilly-Sur-Loire,SAONE-ET-LOIRE,46.53725,3.782079,,
87611772,Gimont-Cahuzac,Gimont,GERS,43.633096,0.867584,,
87582858,Gironde,Gironde-Sur-Dropt,GIRONDE,44.582991,-0.091954,,
87381244,Gisors,Gisors,EURE,49.284909,1.785419,,
87172130,Givet,Givet,ARDENNES,50.14094,4.817814,,
87722405,Givors,Givors,RHONE,45.584388,4.76326,,
87722439,Givors-Canal,Givors,RHONE,45.596071,4.772601,,
87576876,Gièvres,Gievres,LOIR-ET-CHER,47.278904,1.668491,,
87415349,Glos-Montfort,Glos-Sur-Risle,EURE,49.271385,0.682866,,
87757641,Golfe-Juan-Vallauris,Vallauris,ALPES-MARITIMES,43.566165,7.073267,,
87618082,Golfech,Golfech,TARN-ET-GARONNE,44.116213,0.853638,,
87747477,Goncelin,Goncelin,ISERE,45.34188,5.973927,,
87755397,Gonfaron,Gonfaron,VAR,43.317455,6.281963,,
87481432,Gorges,Gorges,LOIRE-ATLANTIQUE,47.100266,-1.306056,,
87613141,Gourdon,Gourdon,LOT,44.740658,1.389598,,
87473801,Gourland,Graces,COTES-D'ARMOR,48.561111,-3.166769,,
87381293,Gournay-Ferrières,Ferrieres-En-Bray,SEINE-MARITIME,49.480949,1.73909,,
87276246,Goussainville,Goussainville,VAL-D'OISE,49.023896,2.463429,,
87214270,Goxwiller,Goxwiller,BAS-RHIN,48.432772,7.478786,,
87212241,Graffenstaden,Geispolsheim,BAS-RHIN,48.532952,7.690043,,
87181131,Graffenwald,Wittelsheim,HAUT-RHIN,47.780542,7.225487,,
87615377,Gragnague,Gragnague,HAUTE-GARONNE,43.697505,1.56784,,
87613059,Gramat,Gramat,LOT,44.773469,1.722316,,
87775254,Grand'Combe-La Pise,La Grand-Combe,GARD,44.209717,4.032588,,
87681353,Grand-Bourg,Evry-Courcouronnes,ESSONNE,48.647769,2.436443,,
87281311,Grande-Synthe,Grande-Synthe,NORD,51.002673,2.313225,,
87184432,Grandvillars,Grandvillars,TERRITOIRE-DE-BELFORT,47.53771,6.978584,,
87313734,Grandvilliers,Grandvilliers,OISE,49.659327,1.940265,,
87447680,Granville,Granville,MANCHE,48.839679,-1.585891,,
87757724,Grasse,Marseille,BOUCHES-DU-RHONE,43.302754,5.380629,,
87281246,Gravelines,Gravelines,NORD,50.978676,2.124353,,
87393645,Gravigny-Balizy,Longjumeau,ESSONNE,48.685146,2.318007,,
87747006,Grenoble,Grenoble,ISERE,45.191284,5.714309,181,Paris Gare de Lyon
87747402,Grenoble Universités-Gières,Gieres,ISERE,45.184968,5.784642,,
87214593,Gresswiller,Gresswiller,BAS-RHIN,48.533186,7.424424,,
87116012,Gretz-Armainvilliers,Gretz-Armainvilliers,SEINE-ET-MARNE,48.745053,2.729,,
87681379,Grigny-Centre,Grigny,ESSONNE,48.651198,2.394129,,
87611673,Grisolles,Grisolles,TARN-ET-GARONNE,43.828961,1.301024,,
87746248,Groisy-Thorens-la-Caille,Groisy,HAUTE-SAVOIE,46.011193,6.175632,,
87276592,Gros-Noyer-St-Prix,Ermont,VAL-D'OISE,48.995238,2.260367,,
87276360,Groslay,Groslay,VAL-D'OISE,48.984424,2.3537,,
87746107,Grésy-sur-Aix,Gresy-Sur-Aix,SAVOIE,45.724134,5.921914,,
87741611,Grésy-sur-Isère,Gresy-Sur-Isere,SAVOIE,45.594502,6.260222,,
87471151,Guichen-Bourg-des-Comptes,Guichen,ILLE-ET-VILAINE,47.935249,-1.759964,,
87171736,Guignicourt,Villeneuve-Sur-Aisne,AISNE,49.434403,3.961336,,
87545129,Guillerval,Guillerval,ESSONNE,48.373656,2.059025,,
87474296,Guimiliau,Guimiliau,FINISTERE,48.485094,-3.996991,,
87473207,Guingamp,Guingamp,COTES-D'ARMOR,48.555697,-3.142153,,
87213223,Gundershoffen,Gundershoffen,BAS-RHIN,48.90524,7.653249,,
87182386,Gunsbach-Griesbach,Griesbach-Au-Val,HAUT-RHIN,48.041617,7.173817,,
87116269,Guérard-La Celle-sur-Morin,Guerard,SEINE-ET-MARNE,48.810403,2.954856,,
87597609,Guéret,Gueret,CREUSE,46.174233,1.879373,,
87673459,Guéthary,Guethary,PYRENEES-ATLANTIQUES,43.425463,-1.608959,,
87694653,Génelard,Genelard,SAONE-ET-LOIRE,46.581181,4.238147,,
87775213,Génolhac,Genolhac,GARD,44.347277,3.951654,,
87775791,Générac,Generac,GARD,43.732395,4.343418,,
87182089,Habsheim,Habsheim,HAUT-RHIN,47.737708,7.418284,,
87297523,Hachette,Locquignol,NORD,50.158018,3.742174,,
87191114,Hagondange,Hagondange,MOSELLE,49.253208,6.163905,,
87213058,Haguenau,Haguenau,BAS-RHIN,48.813269,7.782383,,
87673640,Halsou-Larressore,Halsou,PYRENEES-ATLANTIQUES,43.378282,-1.428103,,
87345249,Halte d'Ostricourt,Ostricourt,NORD,50.445257,3.032143,,
87561143,Halte de Fontanil-Lycée de Drap,Drap,ALPES-MARITIMES,43.764171,7.339017,,
87590331,Haluchère-Batignolles,Nantes,LOIRE-ATLANTIQUE,47.249147,-1.522545,,
87313494,Ham,Muille-Villette,SOMME,49.739575,3.070487,,
87342261,Ham-en-Artois,Ham-En-Artois,PAS-DE-CALAIS,50.588302,2.466291,,
87313114,Hangest,Hangest-Sur-Somme,SOMME,49.981408,2.067314,,
87413302,Harfleur,Harfleur,SEINE-MARITIME,49.51431,0.199778,,
87413708,Harfleur-Halte,Harfleur,SEINE-MARITIME,49.506018,0.19218,,
87313338,Hargicourt-Pierrepont,Trois-Rivieres,SOMME,49.713654,2.531831,,
87181024,Hasenrain,Mulhouse,HAUT-RHIN,47.7363,7.331307,,
87192724,Hatrize,Hatrize,MEURTHE-ET-MOSELLE,49.192554,5.906485,,
87286096,Haubourdin,Haubourdin,NORD,50.606873,2.990238,,
87281899,Haussmann-St-Lazare,Paris,PARIS,48.875015,2.328312,,
87295568,Hautmont,Hautmont,NORD,50.253314,3.914741,,
87191239,Hayange,Hayange,MOSELLE,49.330661,6.072964,,
87172106,Haybes,Haybes,ARDENNES,50.011975,4.705616,,
87286302,Hazebrouck,Hazebrouck,NORD,50.72527,2.54085,,
87214627,Heiligenberg-Mollkirch,Mollkirch,BAS-RHIN,48.527418,7.381375,,
87316398,Heilles-Mouchy,Heilles,OISE,49.340223,2.273568,,
87316059,Heilly,Heilly,SOMME,49.943491,2.539551,,
87286062,Hellemmes,Lille,NORD,50.622882,3.116313,,
87677005,Hendaye,Hendaye,PYRENEES-ATLANTIQUES,43.353809,-1.78147,,
87476259,Hennebont,Hennebont,MORBIHAN,47.798937,-3.28637,,
87193672,Herbitzheim,Herbitzheim,BAS-RHIN,49.013911,7.080044,,
87381889,Herblay,Herblay-Sur-Seine,VAL-D'OISE,48.990414,2.161669,,
87313692,Herchies,Herchies,OISE,49.487189,2.012319,,
87313585,Hermes-Berthecourt,Berthecourt,OISE,49.354401,2.241638,,
87193383,Herny,Herny,MOSELLE,49.003707,6.476819,,
87212340,Herrlisheim,Herrlisheim,BAS-RHIN,48.727647,7.910328,,
87182329,Herrlisheim-près-Colmar,Herrlisheim-Pres-Colmar,HAUT-RHIN,48.017581,7.320826,,
87317107,Hesdigneul,Hesdigneul-Les-Boulogne,PAS-DE-CALAIS,50.658897,1.671108,,
87317222,Hesdin,Hesdin,PAS-DE-CALAIS,50.378297,2.03527,,
87191163,Hettange-Grande,Hettange-Grande,MOSELLE,49.408168,6.156015,,
87295063,Hirson,Hirson,AISNE,49.914635,4.084973,,
87324335,Hirson-Écoles,Hirson,AISNE,49.929721,4.085679,,
87212167,Hochfelden,Hochfelden,BAS-RHIN,48.755175,7.570961,,
87213413,Hoelschloch,Surbourg,BAS-RHIN,48.916277,7.831675,,
87338517,Hoenheim-Tram,Hœnheim,BAS-RHIN,48.628759,7.758132,,
87213686,Hoerdt,Hœrdt,BAS-RHIN,48.703098,7.779769,,
87213447,Hoffen,Hoffen,BAS-RHIN,48.93122,7.933334,,
87191353,Hombourg-Budange,Hombourg-Budange,MOSELLE,49.282467,6.350767,,
87193276,Hombourg-Haut,Hombourg-Haut,MOSELLE,49.126157,6.774298,,
87191692,Homécourt,Homecourt,MEURTHE-ET-MOSELLE,49.2182,5.997872,,
87393462,Houdan,Houdan,YVELINES,48.796001,1.602776,,
87141473,Houdemont,Houdemont,MEURTHE-ET-MOSELLE,48.645181,6.179754,,
87386409,Houilles-Carrières-sur-Seine,Houilles,YVELINES,48.920887,2.184396,,
87444406,Houlgate,Houlgate,CALVADOS,49.300023,-0.077176,,
87193540,Hundling,Hundling,MOSELLE,49.10657,6.977467,,
87641217,Huriel,Huriel,ALLIER,46.37144,2.476189,,
87144220,Hymont-Mattaincourt,Hymont,VOSGES,48.270739,6.140158,,
87755629,Hyères,Hyeres,VAR,43.108661,6.12424,,
87345157,Hénin-Beaumont,Henin-Beaumont,PAS-DE-CALAIS,50.416766,2.952149,,
87184507,Héricourt,Hericourt,HAUTE-SAONE,47.572909,6.769379,,
87682435,Héricy,Hericy,SEINE-ET-MARNE,48.442707,2.76079,,
87144089,Igney,Igney,VOSGES,48.27082,6.399541,,
87215103,Igney-Avricourt,Avricourt,MOSELLE,48.646132,6.803506,,
87393561,Igny,Igny,ESSONNE,48.737741,2.231424,,
87784561,Ille-sur-Têt,Ille-Sur-Tet,PYRENEES-ORIENTALES,42.672159,2.630941,,
87182204,Illfurth,Illfurth,HAUT-RHIN,47.676982,7.269015,,
87394437,Illiers-Combray,Illiers-Combray,EURE-ET-LOIR,48.304239,1.244992,,
87696450,Imphy,Imphy,NIEVRE,46.932312,3.259411,,
87303875,Ingersheim-Cité-Scolaire,Turckheim,HAUT-RHIN,48.088861,7.298141,,
87484360,Ingrandes-sur-Loire,Ingrandes-Le Fresne Sur Loire,MAINE-ET-LOIRE,47.405821,-0.920691,,
87575134,Ingrandes-sur-Vienne,Ingrandes,VIENNE,46.87468,0.569281,,
87213785,Ingwiller,Ingwiller,BAS-RHIN,48.872011,7.476745,,
87393033,Invalides,Paris,PARIS,48.862995,2.313424,,
87722249,Irigny-Yvours,Irigny,RHONE,45.687587,4.831968,,
87713859,Is-sur-Tille,Marcilly-Sur-Tille,COTE-D'OR,47.520234,5.129778,,
87342279,Isbergues,Isbergues,PAS-DE-CALAIS,50.613884,2.463021,,
87116616,Isles-Armentières,Isles-Les-Meldeuses,SEINE-ET-MARNE,48.997989,3.007122,,
87734202,Issoire,Issoire,PUY-DE-DOME,45.544108,3.254208,,
87381574,Issou-Porcheville,Issou,YVELINES,48.979249,1.785562,,
87597062,Issoudun,Issoudun,INDRE,46.950376,1.986487,,
87393074,Issy,Issy-Les-Moulineaux,HAUTS-DE-SEINE,48.819965,2.259487,,
87393306,Issy-Val-de-Seine,Issy-Les-Moulineaux,HAUTS-DE-SEINE,48.829206,2.263062,,
87481622,Issé,Isse,LOIRE-ATLANTIQUE,47.626839,-1.451033,,
87753418,Istres,Istres,BOUCHES-DU-RHONE,43.515453,4.980265,,
87577403,Iteuil,Iteuil,VIENNE,46.484217,0.316918,,
87673665,Itxassou,Itxassou,PYRENEES-ATLANTIQUES,43.324083,-1.395309,,
87545301,Ivry-sur-Seine,Ivry-Sur-Seine,VAL-DE-MARNE,48.81285,2.392955,,
87345397,Iwuy,Iwuy,NORD,50.226276,3.330425,,
87413716,Jacques-Monod-La Demi-Lieue,Montivilliers,SEINE-MARITIME,49.527095,0.185927,,
87471334,Janzé,Janze,ILLE-ET-VILAINE,47.955336,-1.497838,,
87491472,Jarnac,Mainxe-Gondeville,CHARENTE,45.671116,-0.177768,,
87747535,Jarrie-Vizille,Jarrie,ISERE,45.085269,5.742391,,
87141010,Jarville-la-Malgrange,Jarville-La-Malgrange,MEURTHE-ET-MOSELLE,48.6706,6.20173,,
